,cow_id,bull_id
5065,DE00000093636,US00000003013
5066,RU00000093635,US00000003013
5067,US00000093632,US00000003013
5068,DE00000093628,US00000003013
5069,FR00000093623,US00000003013
5070,DE00000093613,US00000003013
5071,GB00000093605,US00000003013
5072,GB00000093597,US00000003013
5073,DE00000093594,US00000003013
5074,US00000093671,US00000003013
5075,FR00000093536,US00000003013
5076,DE00000093454,US00000003013
5077,DE00000093431,US00000003013
5078,GB00000093430,US00000003013
5079,NL00000092100,US00000003013
5080,US00000093225,US00000003013
5081,DE00000093055,US00000003013
5082,DE00000090345,US00000003013
5083,DE00000089896,US00000003013
5084,FR00000091791,US00000003013
5085,FR00000091781,US00000003013
5086,DE00000091774,US00000003013
5087,GB00000091592,US00000003013
5088,US00000092605,US00000003013
5089,RU00000092578,US00000003013
5090,GB00000089888,US00000003013
5091,DE00000072434,US00000003013
5092,NL00000072431,US00000003013
5093,US00000092442,US00000003013
5094,GB00000091404,US00000003013
5095,FR00000091341,US00000003013
5096,RU00000091275,US00000003013
5097,RU00000091240,US00000003013
5098,RU00000092401,US00000003013
5099,GB00000092395,US00000003013
5100,FR00000072312,US00000003013
5101,FR00000090890,US00000003013
5102,RU00000091183,US00000003013
5103,FR00000093663,US00000003013
5104,DE00000093660,US00000003013
5105,RU00000093655,US00000003013
5106,GB00000090700,US00000003013
5107,DE00000090532,US00000003013
5108,DE00000038716,US00000003013
5109,US00000062178,US00000003013
5110,US00000051604,US00000003013
5111,FR00000062222,US00000003013
5112,NL00000062070,US00000003013
5113,RU00000051497,US00000003013
5114,RU00000072656,US00000003013
5115,US00000051529,US00000003013
5116,RU00000083056,US00000003013
5117,FR00000062212,US00000003013
5118,US00000083130,US00000003013
5119,US00000062171,US00000003013
5120,DE00000076428,US00000003013
5121,RU00000072770,US00000003013
5122,US00000073987,US00000003013
5123,NL00000052307,US00000003013
5124,DE00000073867,US00000003013
5125,NL00000073436,US00000003013
5126,US00000073414,US00000003013
5127,RU00000073410,US00000003013
5128,NL00000072608,US00000003013
5129,DE00000094288,US00000003013
5130,FR00000073215,US00000003013
5131,GB00000094172,US00000003013
5132,NL00000094170,US00000003013
5133,NL00000094128,US00000003013
5134,RU00000094117,US00000003013
5135,DE00000094116,US00000003013
5136,GB00000094110,US00000003013
5137,DE00000094103,US00000003013
5138,DE00000094102,US00000003013
5139,US00000094101,US00000003013
5140,FR00000094099,US00000003013
5141,GB00000094098,US00000003013
5142,FR00000094097,US00000003013
5143,GB00000094096,US00000003013
5144,FR00000094095,US00000003013
5145,US00000094094,US00000003013
5146,GB00000072585,US00000003013
5147,FR00000094414,US00000003013
5148,NL00000094411,US00000003013
5149,GB00000094410,US00000003013
5150,FR00000094408,US00000003013
5151,GB00000094393,DE00000001742
5152,RU00000094390,DE00000001742
5153,US00000094389,DE00000001742
5154,GB00000094387,DE00000001742
5155,NL00000094386,DE00000001742
5156,US00000094385,DE00000001742
5157,US00000094383,DE00000001742
5158,RU00000094381,DE00000001742
5159,FR00000094186,DE00000001742
5160,RU00000094123,DE00000001742
5161,RU00000094121,DE00000001742
5162,US00000094119,DE00000001742
5163,GB00000094058,DE00000001742
5164,DE00000094015,DE00000001742
5165,US00000094014,DE00000001742
5166,FR00000094013,DE00000001742
5167,DE00000094011,DE00000001742
5168,DE00000094404,DE00000001742
5169,NL00000094403,DE00000001742
5170,NL00000094402,DE00000001742
5171,US00000094400,DE00000001742
5172,DE00000094399,DE00000001742
5173,FR00000094398,DE00000001742
5174,GB00000094397,DE00000001742
5175,RU00000094395,DE00000001742
5176,DE00000094394,DE00000001742
5177,GB00000094185,DE00000001742
5178,DE00000094183,DE00000001742
5179,GB00000094182,DE00000001742
5180,GB00000094175,DE00000001742
5181,RU00000094174,DE00000001742
5182,FR00000094136,DE00000001742
5183,FR00000094133,DE00000001742
5184,DE00000094109,DE00000001742
5185,DE00000094107,DE00000001742
5186,US00000094104,DE00000001742
5187,RU00000094061,DE00000001742
5188,FR00000094060,DE00000001742
5189,US00000094017,DE00000001742
5190,DE00000094016,DE00000001742
5191,FR00000093987,DE00000001742
5192,DE00000093710,DE00000001742
5193,RU00000094010,DE00000001742
5194,GB00000094009,DE00000001742
5195,DE00000094008,DE00000001742
5196,RU00000094006,DE00000001742
5197,RU00000094005,DE00000001742
5198,US00000093959,DE00000001742
5199,GB00000093717,DE00000001742
5200,NL00000093715,DE00000001742
5201,RU00000093984,DE00000001742
5202,GB00000093798,DE00000001742
5203,GB00000093786,DE00000001742
5204,RU00000093785,DE00000001742
5205,DE00000093751,DE00000001742
5206,RU00000093750,DE00000001742
5207,FR00000093747,DE00000001742
5208,GB00000093746,DE00000001742
5209,RU00000092963,DE00000001742
5210,NL00000092880,DE00000001742
5211,US00000092837,DE00000001742
5212,NL00000092752,DE00000001742
5213,US00000054318,DE00000001742
5214,GB00000092705,DE00000001742
5215,FR00000092680,DE00000001742
5216,US00000092677,DE00000001742
5217,RU00000092613,DE00000001742
5218,RU00000092542,DE00000001742
5219,NL00000091891,DE00000001742
5220,US00000091878,DE00000001742
5221,GB00000091841,DE00000001742
5222,DE00000091835,DE00000001742
5223,FR00000091788,DE00000001742
5224,RU00000069935,DE00000001742
5225,GB00000091712,DE00000001742
5226,DE00000091630,DE00000001742
5227,US00000091443,DE00000001742
5228,RU00000091319,DE00000001742
5229,GB00000091318,DE00000001742
5230,US00000091067,DE00000001742
5231,NL00000091011,DE00000001742
5232,FR00000093592,DE00000001742
5233,RU00000093420,DE00000001742
5234,RU00000093211,DE00000001742
5235,RU00000089849,DE00000001742
5236,FR00000089773,DE00000001742
5237,US00000090063,DE00000001742
5238,GB00000090013,DE00000001742
5239,DE00000090899,DE00000001742
5240,GB00000090611,DE00000001742
5241,GB00000090449,DE00000001742
5242,DE00000090396,DE00000001742
5243,RU00000035789,DE00000001742
5244,FR00000042970,DE00000001742
5245,DE00000089234,DE00000001742
5246,GB00000074387,DE00000001742
5247,US00000046704,DE00000001742
5248,FR00000030029,DE00000001742
5249,DE00000066410,DE00000001742
5250,NL00000062076,DE00000001742
5251,FR00000086160,DE00000001742
5252,US00000011650,DE00000001742
5253,GB00000089074,DE00000001742
5254,RU00000061084,DE00000001742
5255,DE00000040878,DE00000001742
5256,RU00000051873,DE00000001742
5257,GB00000004162,DE00000001742
5258,GB00000089272,DE00000001742
5259,NL00000081323,DE00000001742
5260,NL00000013174,DE00000001742
5261,GB00000088278,DE00000001742
5262,DE00000029219,DE00000001742
5263,RU00000034988,DE00000001742
5264,FR00000011480,DE00000001742
5265,US00000024447,DE00000001742
5266,RU00000037806,DE00000001742
5267,GB00000037895,DE00000001742
5268,DE00000053549,DE00000001742
5269,GB00000062191,DE00000001742
5270,FR00000030036,DE00000001742
5271,RU00000031184,DE00000001742
5272,GB00000017088,DE00000001742
5273,FR00000084679,DE00000001742
5274,RU00000083254,DE00000001742
5275,FR00000092660,DE00000001742
5276,US00000063473,DE00000001742
5277,GB00000059147,DE00000001742
5278,GB00000066312,DE00000001742
5279,GB00000077858,DE00000001742
5280,RU00000070343,DE00000001742
5281,GB00000093667,DE00000001742
5282,NL00000093666,DE00000001742
5283,GB00000093662,DE00000001742
5284,US00000079638,DE00000001742
5285,DE00000069550,DE00000001742
5286,GB00000072711,DE00000001742
5287,DE00000008504,DE00000001742
5288,DE00000038201,DE00000001742
5289,GB00000028741,DE00000001742
5290,GB00000016661,DE00000001742
5291,GB00000070886,DE00000001742
5292,DE00000065077,DE00000001742
5293,GB00000035419,DE00000001742
5294,FR00000053227,DE00000001742
5295,FR00000085707,DE00000001742
5296,RU00000060288,DE00000001742
5297,NL00000020422,DE00000001742
5298,RU00000083162,DE00000001742
5299,RU00000024379,DE00000001742
5300,DE00000062158,DE00000001742
5301,NL00000007687,DE00000001742
5302,GB00000084271,DE00000001742
5303,NL00000031214,DE00000001742
5304,NL00000032780,DE00000001742
5305,RU00000090950,DE00000001742
5306,FR00000008138,DE00000001742
5307,DE00000014123,DE00000001742
5308,RU00000005276,DE00000001742
5309,US00000039901,DE00000001742
5310,FR00000027635,DE00000001742
5311,GB00000009102,DE00000001742
5312,DE00000015006,DE00000001742
5313,DE00000077083,DE00000001742
5314,FR00000061257,DE00000001742
5315,NL00000025682,DE00000001742
5316,DE00000021226,DE00000001742
5317,NL00000083435,DE00000001742
5318,DE00000053542,DE00000001742
5319,RU00000071737,DE00000001742
5320,DE00000059400,DE00000001742
5321,DE00000018632,DE00000001742
5322,RU00000088547,DE00000001742
5323,RU00000084345,DE00000001742
5324,GB00000080132,DE00000001742
5325,GB00000074478,DE00000001742
5326,FR00000071189,DE00000001742
5327,US00000073917,DE00000001742
5328,DE00000069993,DE00000001742
5329,FR00000069063,DE00000001742
5330,DE00000066125,DE00000001742
5331,GB00000061747,DE00000001742
5332,US00000059381,DE00000001742
5333,NL00000061241,DE00000001742
5334,FR00000059085,DE00000001742
5335,US00000088520,DE00000001742
5336,RU00000058888,DE00000001742
5337,RU00000088367,DE00000001742
5338,US00000088354,DE00000001742
5339,GB00000060517,DE00000001742
5340,RU00000088183,DE00000001742
5341,US00000058505,DE00000001742
5342,DE00000087993,DE00000001742
5343,NL00000087952,DE00000001742
5344,US00000087894,DE00000001742
5345,US00000087849,DE00000001742
5346,RU00000087463,DE00000001742
5347,US00000055904,DE00000001742
5348,FR00000085997,DE00000001742
5349,FR00000085770,DE00000001742
5350,RU00000062208,DE00000001742
5351,NL00000072692,DE00000001742
5352,DE00000056089,DE00000001742
5353,FR00000055831,DE00000001742
5354,FR00000085511,DE00000001742
5355,RU00000092960,DE00000001742
5356,RU00000081331,DE00000001742
5357,US00000081203,DE00000001742
5358,DE00000092854,DE00000001742
5359,FR00000092703,DE00000001742
5360,US00000081022,DE00000001742
5361,FR00000080906,DE00000001742
5362,FR00000080816,DE00000001742
5363,US00000092582,DE00000001742
5364,DE00000085063,DE00000001742
5365,FR00000092202,DE00000001742
5366,NL00000084640,DE00000001742
5367,FR00000091761,DE00000001742
5368,NL00000080360,DE00000001742
5369,DE00000084520,DE00000001742
5370,NL00000091623,DE00000001742
5371,US00000091456,DE00000001742
5372,NL00000091438,DE00000001742
5373,RU00000091383,DE00000001742
5374,US00000091332,DE00000001742
5375,DE00000091315,DE00000001742
5376,DE00000091017,DE00000001742
5377,NL00000079852,DE00000001742
5378,DE00000084090,DE00000001742
5379,GB00000090710,DE00000001742
5380,RU00000079513,DE00000001742
5381,DE00000079259,DE00000001742
5382,US00000083834,DE00000001742
5383,RU00000083819,DE00000001742
5384,DE00000079174,DE00000001742
5385,US00000079065,DE00000001742
5386,DE00000083463,DE00000001742
5387,NL00000089943,DE00000001742
5388,US00000078354,DE00000001742
5389,US00000078190,DE00000001742
5390,DE00000078000,DE00000001742
5391,GB00000075778,DE00000001742
5392,NL00000075709,DE00000001742
5393,RU00000082111,DE00000001742
5394,NL00000073570,DE00000001742
5395,NL00000081632,DE00000001742
5396,FR00000077241,DE00000001742
5397,RU00000083912,DE00000001742
5398,DE00000082689,DE00000001742
5399,GB00000082595,DE00000001742
5400,FR00000083387,DE00000001742
5401,GB00000081001,DE00000001742
5402,US00000080716,DE00000001742
5403,NL00000079162,DE00000001742
5404,NL00000079102,DE00000001742
5405,RU00000078798,DE00000001742
5406,NL00000078225,DE00000001742
5407,RU00000074814,DE00000001742
5408,NL00000074708,DE00000001742
5409,FR00000067575,DE00000001742
5410,GB00000067343,DE00000001742
5411,DE00000067260,DE00000001742
5412,DE00000070130,DE00000001742
5413,GB00000071249,DE00000001742
5414,RU00000056149,DE00000001742
5415,NL00000071021,DE00000001742
5416,NL00000070960,DE00000001742
5417,RU00000069514,DE00000001742
5418,DE00000065314,DE00000001742
5419,GB00000055603,DE00000001742
5420,NL00000062004,DE00000001742
5421,NL00000061896,DE00000001742
5422,DE00000059957,DE00000001742
5423,GB00000061050,DE00000001742
5424,DE00000058660,DE00000001742
5425,GB00000070035,DE00000001742
5426,DE00000069093,DE00000001742
5427,US00000072076,DE00000001742
5428,GB00000071946,DE00000001742
5429,US00000068120,DE00000001742
5430,DE00000068029,DE00000001742
5431,NL00000061692,DE00000001742
5432,RU00000067704,DE00000001742
5433,FR00000061353,DE00000001742
5434,RU00000066799,DE00000001742
5435,GB00000060743,DE00000001742
5436,FR00000066402,DE00000001742
5437,FR00000066208,DE00000001742
5438,FR00000065734,DE00000001742
5439,US00000065369,DE00000001742
5440,GB00000058963,DE00000001742
5441,US00000055378,DE00000001742
5442,DE00000062028,DE00000001742
5443,US00000064979,DE00000001742
5444,FR00000054909,DE00000001742
5445,GB00000058154,DE00000001742
5446,FR00000054728,DE00000001742
5447,DE00000063999,DE00000001742
5448,RU00000070844,DE00000001742
5449,NL00000063944,DE00000001742
5450,US00000063896,DE00000001742
5451,FR00000070446,DE00000001742
5452,DE00000063222,DE00000001742
5453,FR00000056873,DE00000001742
5454,RU00000056720,DE00000001742
5455,US00000077731,DE00000001742
5456,RU00000051614,DE00000001742
5457,US00000074576,DE00000001742
5458,DE00000074442,DE00000001742
5459,RU00000074422,DE00000001742
5460,GB00000075535,DE00000001742
5461,FR00000076138,DE00000001742
5462,FR00000075874,DE00000001742
5463,FR00000051829,DE00000001742
5464,FR00000053905,DE00000001742
5465,GB00000053729,DE00000001742
5466,FR00000054148,DE00000001742
5467,NL00000052949,DE00000001742
5468,GB00000073086,DE00000001742
5469,FR00000093619,DE00000001742
5470,FR00000093616,DE00000001742
5471,DE00000072435,DE00000001742
5472,DE00000090852,DE00000001742
5473,FR00000053980,DE00000001742
5474,GB00000054587,DE00000001742
5475,GB00000052773,DE00000001742
5476,NL00000047266,DE00000001742
5477,GB00000070568,DE00000001742
5478,RU00000057593,DE00000001742
5479,GB00000049971,DE00000001742
5480,RU00000054332,DE00000001742
5481,DE00000090473,DE00000001742
5482,US00000027269,DE00000001742
5483,US00000021888,DE00000001742
5484,NL00000021765,DE00000001742
5485,FR00000056502,DE00000001742
5486,FR00000013401,DE00000001742
5487,FR00000017145,DE00000001742
5488,FR00000028498,DE00000001742
5489,US00000032355,DE00000001742
5490,GB00000045911,DE00000001742
5491,NL00000007095,DE00000001742
5492,GB00000037992,DE00000001742
5493,GB00000066204,DE00000001742
5494,RU00000030600,DE00000001742
5495,DE00000009057,DE00000001742
5496,US00000057505,DE00000001742
5497,RU00000051635,DE00000001742
5498,GB00000086379,DE00000001742
5499,NL00000018864,DE00000001742
5500,RU00000005322,DE00000001742
5501,NL00000008408,DE00000001742
5502,RU00000016468,DE00000001742
5503,RU00000047179,DE00000001742
5504,RU00000048944,DE00000001742
5505,US00000051709,DE00000001742
5506,RU00000044211,DE00000001742
5507,FR00000089818,DE00000001742
5508,DE00000013287,DE00000001742
5509,DE00000039055,DE00000001742
5510,US00000079371,DE00000001742
5511,DE00000060398,DE00000001742
5512,FR00000038317,DE00000001742
5513,GB00000032543,DE00000001742
5514,US00000071664,DE00000001742
5515,FR00000047875,DE00000001742
5516,DE00000048835,DE00000001742
5517,DE00000074846,DE00000001742
5518,RU00000037571,DE00000001742
5519,US00000088097,DE00000001742
5520,DE00000025874,DE00000001742
5521,DE00000053866,DE00000001742
5522,NL00000046958,DE00000001742
5523,NL00000045377,DE00000001742
5524,US00000082996,DE00000001742
5525,DE00000029103,DE00000001742
5526,DE00000048549,DE00000001742
5527,NL00000005327,DE00000001742
5528,FR00000076127,DE00000001742
5529,RU00000062175,DE00000001742
5530,NL00000039073,DE00000001742
5531,GB00000052057,DE00000001742
5532,NL00000058844,DE00000001742
5533,GB00000045361,DE00000001742
5534,US00000072730,DE00000001742
5535,RU00000013954,DE00000001742
5536,NL00000030832,DE00000001742
5537,RU00000004660,DE00000001742
5538,US00000069049,DE00000001742
5539,FR00000089840,DE00000001742
5540,NL00000019761,DE00000001742
5541,US00000042686,DE00000001742
5542,RU00000032176,DE00000001742
5543,GB00000083100,DE00000001742
5544,FR00000089984,DE00000001742
5545,DE00000044842,DE00000001742
5546,GB00000030118,DE00000001742
5547,GB00000027928,DE00000001742
5548,FR00000014858,DE00000001742
5549,DE00000020505,DE00000001742
5550,GB00000067708,DE00000001742
5551,RU00000055210,DE00000001742
5552,DE00000047862,DE00000001742
5553,GB00000049307,DE00000001742
5554,US00000045760,DE00000001742
5555,FR00000072186,DE00000001742
5556,GB00000038509,DE00000001742
5557,FR00000006106,DE00000001742
5558,RU00000005381,DE00000001742
5559,NL00000067333,DE00000001742
5560,FR00000089762,DE00000001742
5561,US00000022755,DE00000001742
5562,US00000036596,DE00000001742
5563,DE00000007658,DE00000001742
5564,US00000035357,DE00000001742
5565,FR00000013938,DE00000001742
5566,GB00000077129,DE00000001742
5567,RU00000087027,DE00000001742
5568,FR00000061185,DE00000001742
5569,NL00000023019,DE00000001742
5570,US00000083331,DE00000001742
5571,RU00000011338,DE00000001742
5572,RU00000044586,US00000003459
5573,FR00000035750,DE00000001742
5574,RU00000067553,DE00000001742
5575,US00000046036,DE00000001742
5576,FR00000010307,DE00000001742
5577,FR00000068250,DE00000001742
5578,NL00000054401,DE00000001742
5579,DE00000055218,DE00000001742
5580,GB00000068382,DE00000001742
5581,RU00000029155,DE00000001742
5582,FR00000059033,DE00000001742
5583,GB00000062210,DE00000001742
5584,FR00000062593,DE00000001742
5585,DE00000093679,DE00000001742
5586,DE00000022098,DE00000001742
5587,US00000006833,DE00000001742
5588,NL00000035766,DE00000001742
5589,NL00000056446,DE00000001742
5590,RU00000030760,DE00000001742
5591,DE00000047062,DE00000001742
5592,GB00000040155,DE00000001742
5593,DE00000032667,DE00000001742
5594,NL00000048658,DE00000001742
5595,US00000034368,DE00000001742
5596,DE00000083193,DE00000001742
5597,RU00000054534,DE00000001742
5598,DE00000078430,DE00000001742
5599,US00000082077,DE00000001742
5600,GB00000090433,DE00000001742
5601,NL00000031392,DE00000001742
5602,GB00000024799,DE00000001742
5603,US00000062078,DE00000001742
5604,DE00000077902,DE00000001742
5605,RU00000057478,DE00000001742
5606,FR00000024336,DE00000001742
5607,US00000044246,DE00000001742
5608,DE00000019914,DE00000001742
5609,FR00000062046,DE00000001742
5610,RU00000092328,DE00000001742
5611,RU00000062408,DE00000001742
5612,GB00000077662,DE00000001742
5613,US00000045860,DE00000001742
5614,RU00000056487,DE00000001742
5615,FR00000069056,DE00000001742
5616,RU00000080287,DE00000001742
5617,FR00000090839,DE00000001742
5618,RU00000033347,DE00000001742
5619,RU00000010348,DE00000001742
5620,US00000008358,DE00000001742
5621,GB00000051542,DE00000001742
5622,NL00000068118,DE00000001742
5623,NL00000048617,DE00000001742
5624,DE00000020533,DE00000001742
5625,FR00000053838,DE00000001742
5626,GB00000014531,DE00000001742
5627,US00000038580,DE00000001742
5628,DE00000049263,DE00000001742
5629,FR00000040523,DE00000001742
5630,GB00000029499,DE00000001742
5631,FR00000083055,DE00000001742
5632,FR00000084191,DE00000001742
5633,FR00000082095,DE00000001742
5634,NL00000049550,DE00000001742
5635,FR00000044659,DE00000001742
5636,US00000038535,DE00000001742
5637,RU00000025275,DE00000001742
5638,US00000083289,DE00000001742
5639,US00000042350,DE00000001742
5640,FR00000042963,DE00000001742
5641,NL00000067294,DE00000001742
5642,NL00000008168,DE00000001742
5643,GB00000020863,DE00000001742
5644,DE00000030745,DE00000001742
5645,GB00000004894,DE00000001742
5646,FR00000037000,DE00000001742
5647,US00000052088,DE00000001742
5648,RU00000068227,DE00000001742
5649,US00000054282,DE00000001742
5650,DE00000044137,DE00000001742
5651,DE00000092690,DE00000001742
5652,NL00000041547,DE00000001742
5653,US00000049070,DE00000001742
5654,DE00000020686,DE00000001742
5655,US00000043228,DE00000001742
5656,RU00000023771,DE00000001742
5657,FR00000093246,DE00000001742
5658,FR00000051973,DE00000001742
5659,FR00000072982,DE00000001742
5660,US00000075066,DE00000001742
5661,US00000021229,DE00000001742
5662,GB00000079085,DE00000001742
5663,NL00000075438,DE00000001742
5664,DE00000014078,DE00000001742
5665,DE00000019047,DE00000001742
5666,US00000027830,DE00000001742
5667,GB00000031935,DE00000001742
5668,FR00000043658,DE00000001742
5669,US00000006502,DE00000001742
5670,GB00000048489,DE00000001742
5671,FR00000037489,DE00000001742
5672,RU00000083139,DE00000001742
5673,NL00000045079,DE00000001742
5674,US00000029825,DE00000001742
5675,US00000068167,DE00000001742
5676,RU00000059769,DE00000001742
5677,GB00000083165,DE00000001742
5678,NL00000090302,DE00000001742
5679,GB00000076785,DE00000001742
5680,RU00000052948,DE00000001742
5681,DE00000018322,DE00000001742
5682,FR00000062120,DE00000001742
5683,FR00000020814,DE00000001742
5684,US00000086395,DE00000001742
5685,GB00000068982,DE00000001742
5686,RU00000054407,DE00000001742
5687,FR00000081059,DE00000001742
5688,DE00000070488,DE00000001742
5689,DE00000072776,DE00000001742
5690,DE00000051634,DE00000001742
5691,GB00000004244,DE00000001742
5692,GB00000063838,DE00000001742
5693,DE00000013001,DE00000001742
5694,US00000073007,DE00000001742
5695,RU00000072798,DE00000001742
5696,FR00000057311,DE00000001742
5697,RU00000035782,DE00000001742
5698,RU00000024694,DE00000001742
5699,US00000040873,DE00000001742
5700,US00000010205,DE00000001742
5701,DE00000083026,DE00000001742
5702,FR00000048406,DE00000001742
5703,DE00000094384,DE00000001742
5704,DE00000093675,DE00000001742
5705,US00000076774,DE00000001742
5706,RU00000082633,DE00000001742
5707,GB00000021087,DE00000001742
5708,DE00000065690,DE00000001742
5709,GB00000068421,DE00000001742
5710,NL00000040875,DE00000001742
5711,DE00000058714,DE00000001742
5712,RU00000032648,DE00000001742
5713,DE00000046785,DE00000001742
5714,US00000019110,DE00000001742
5715,US00000035494,DE00000001742
5716,US00000047480,DE00000001742
5717,US00000064599,DE00000001742
5718,US00000047378,DE00000001742
5719,RU00000018305,DE00000001742
5720,US00000017553,DE00000001742
5721,GB00000019285,DE00000001742
5722,RU00000051762,DE00000001742
5723,RU00000090121,DE00000001742
5724,US00000083067,DE00000001742
5725,GB00000032981,DE00000001742
5726,RU00000048871,DE00000001742
5727,GB00000007666,DE00000001742
5728,NL00000031823,DE00000001742
5729,US00000072706,DE00000001742
5730,DE00000070019,DE00000001742
5731,RU00000064164,DE00000001742
5732,GB00000078927,DE00000001742
5733,GB00000074079,DE00000001742
5734,RU00000074180,DE00000001742
5735,NL00000077162,DE00000001742
5736,DE00000091036,DE00000001742
5737,NL00000072745,DE00000001742
5738,US00000093978,DE00000001742
5739,US00000052885,DE00000001742
5740,NL00000072805,DE00000001742
5741,DE00000023553,DE00000001742
5742,RU00000046597,DE00000001742
5743,GB00000064896,DE00000001742
5744,US00000033586,DE00000001742
5745,DE00000055114,DE00000001742
5746,NL00000053511,DE00000001742
5747,RU00000037091,DE00000001742
5748,FR00000090479,DE00000001742
5749,NL00000016634,DE00000001742
5750,GB00000018014,DE00000001742
5751,GB00000026108,DE00000001742
5752,FR00000083189,DE00000001742
5753,RU00000051593,DE00000001742
5754,DE00000039458,DE00000001742
5755,GB00000066215,DE00000001742
5756,FR00000054651,DE00000001742
5757,GB00000083529,DE00000001742
5758,FR00000024790,DE00000001742
5759,DE00000051722,DE00000001742
5760,RU00000060692,DE00000001742
5761,NL00000028351,DE00000001742
5762,RU00000072707,DE00000001742
5763,FR00000007793,DE00000001742
5764,US00000083986,DE00000001742
5765,US00000041017,DE00000001742
5766,FR00000026068,DE00000001742
5767,NL00000011869,DE00000001742
5768,DE00000011618,DE00000001742
5769,GB00000046662,DE00000001742
5770,US00000014646,DE00000001742
5771,DE00000067957,DE00000001742
5772,RU00000060389,DE00000001742
5773,DE00000033650,DE00000001742
5774,FR00000062156,DE00000001742
5775,DE00000051771,DE00000001742
5776,US00000028079,DE00000001742
5777,US00000089663,DE00000001742
5778,FR00000075583,DE00000001742
5779,NL00000068379,DE00000001742
5780,DE00000065380,DE00000001742
5781,NL00000059825,DE00000001742
5782,GB00000059595,DE00000001742
5783,FR00000055932,DE00000001742
5784,FR00000091141,DE00000001742
5785,DE00000093334,DE00000001742
5786,US00000091528,DE00000001742
5787,NL00000089911,DE00000001742
5788,NL00000021154,DE00000001742
5789,RU00000007682,DE00000001742
5790,US00000031210,DE00000001742
5791,DE00000042920,DE00000001742
5792,NL00000010906,DE00000001742
5793,US00000005792,DE00000001742
5794,NL00000043977,DE00000001742
5795,FR00000009131,DE00000001742
5796,FR00000051575,DE00000001742
5797,NL00000028012,DE00000001742
5798,DE00000007476,DE00000001742
5799,GB00000083350,DE00000001742
5800,FR00000037390,DE00000001742
5801,US00000088708,DE00000001742
5802,US00000020440,US00000003459
5803,RU00000040047,DE00000001742
5804,FR00000062388,DE00000001742
5805,US00000085964,DE00000001742
5806,US00000038844,DE00000001742
5807,DE00000030213,DE00000001742
5808,NL00000041795,DE00000001742
5809,GB00000073448,DE00000001742
5810,GB00000055451,DE00000001742
5811,GB00000007697,DE00000001742
5812,FR00000040502,DE00000001742
5813,DE00000015208,DE00000001742
5814,FR00000053749,DE00000001742
5815,FR00000057403,DE00000001742
5816,NL00000010299,DE00000001742
5817,FR00000058594,DE00000001742
5818,DE00000089038,DE00000001742
5819,GB00000083059,DE00000001742
5820,NL00000075094,DE00000001742
5821,FR00000051652,DE00000001742
5822,FR00000072713,DE00000001742
5823,US00000093972,DE00000001742
5824,FR00000036429,DE00000001742
5825,US00000036326,DE00000001742
5826,GB00000076710,DE00000001742
5827,RU00000061666,DE00000001742
5828,US00000044191,DE00000001742
5829,NL00000060773,DE00000001742
5830,US00000072274,DE00000001742
5831,DE00000014462,DE00000001742
5832,NL00000050254,DE00000001742
5833,DE00000083113,DE00000001742
5834,US00000039211,DE00000001742
5835,RU00000028378,DE00000001742
5836,NL00000059954,DE00000001742
5837,RU00000019300,DE00000001742
5838,RU00000013949,DE00000001742
5839,NL00000037146,DE00000001742
5840,DE00000006012,DE00000001742
5841,FR00000045025,DE00000001742
5842,FR00000006625,DE00000001742
5843,GB00000094053,DE00000001742
5844,NL00000017693,DE00000001742
5845,FR00000083072,DE00000001742
5846,GB00000033639,DE00000001742
5847,GB00000065849,DE00000001742
5848,DE00000021865,DE00000001742
5849,DE00000048518,DE00000001742
5850,NL00000044099,DE00000001742
5851,FR00000007694,DE00000001742
5852,GB00000037876,DE00000001742
5853,NL00000024026,DE00000001742
5854,DE00000084026,DE00000001742
5855,US00000088765,DE00000001742
5856,NL00000086181,DE00000001742
5857,US00000085943,DE00000001742
5858,US00000055178,DE00000001742
5859,FR00000085176,DE00000001742
5860,GB00000080499,DE00000001742
5861,GB00000079660,DE00000001742
5862,GB00000078690,DE00000001742
5863,FR00000078293,DE00000001742
5864,GB00000089127,DE00000001742
5865,FR00000075600,DE00000001742
5866,NL00000082742,DE00000001742
5867,FR00000080787,DE00000001742
5868,DE00000073796,DE00000001742
5869,GB00000061006,DE00000001742
5870,DE00000067287,DE00000001742
5871,NL00000066808,DE00000001742
5872,NL00000055844,DE00000001742
5873,US00000065243,DE00000001742
5874,DE00000062006,DE00000001742
5875,RU00000064597,DE00000001742
5876,FR00000063841,DE00000001742
5877,GB00000057535,DE00000001742
5878,US00000077693,DE00000001742
5879,NL00000077284,DE00000001742
5880,US00000077673,DE00000001742
5881,NL00000053620,DE00000001742
5882,NL00000054665,DE00000001742
5883,NL00000072741,DE00000001742
5884,GB00000075955,DE00000001742
5885,GB00000083126,DE00000001742
5886,NL00000009058,DE00000001742
5887,DE00000051504,DE00000001742
5888,US00000018930,DE00000001742
5889,GB00000055122,DE00000001742
5890,DE00000005145,DE00000001742
5891,RU00000020340,DE00000001742
5892,RU00000011236,DE00000001742
5893,DE00000078514,DE00000001742
5894,NL00000034357,DE00000001742
5895,FR00000026225,DE00000001742
5896,US00000023224,DE00000001742
5897,NL00000020287,DE00000001742
5898,DE00000045857,DE00000001742
5899,US00000063229,DE00000001742
5900,NL00000071056,DE00000001742
